Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;gen/exp;PP;Cond;Temp min;Temp min;Temp med
16/02/2016;2;2016;35.749;-1.841;33.342;30.471;0.322;27.5595;0.852359507;4.666;Fine;19;37;28
17/02/2016;2;2016;30.935;-4.814;31.707;24.648;-5.823;23.987;0.796767416;5.027;Cloudy;23;34;28.5
18/02/2016;2;2016;32.479;1.544;29.4065;23.326;-1.322;20.699;0.718187136;5.029;Cloudy;23;34;28.5
19/02/2016;2;2016;26.334;-6.145;29.3165;18.072;-5.254;17.83;0.686261107;5.019;Cloudy;25;33;29
20/02/2016;2;2016;32.299;5.965;33.751;17.588;-0.484;19.8925;0.544536983;5.03;Cloudy;21;32;26.5
21/02/2016;2;2016;35.203;2.904;32.6855;22.197;4.609;21.705;0.630542851;5.033;Fine;21;31;26
22/02/2016;2;2016;30.168;-5.035;31.5305;21.213;-0.984;23.6205;0.703162291;5.041;Cloudy;20;31;25.5
23/02/2016;2;2016;32.893;2.725;33.7945;26.028;4.815;27.032;0.79129298;5.04;Cloudy;19;31;25
24/02/2016;2;2016;34.696;1.803;35.6065;28.036;2.008;29.0925;0.808047037;5.026;Fine;17;31;24
25/02/2016;2;2016;36.517;1.821;35.9805;30.149;2.113;29.376;0.825615467;4.703;Fine;20;32;26
26/02/2016;2;2016;35.444;-1.073;35.569;28.603;-1.546;27.2255;0.80699131;4.608;Fine;19;33;26
27/02/2016;2;2016;35.694;0.25;30.7615;25.848;-2.755;19.096;0.72415532;4.6;Fine;19;35;27
28/02/2016;2;2016;25.829;-9.865;23.3225;12.344;-13.504;13.353;0.477912424;5.035;Cloudy;22;32;27
29/02/2016;2;2016;20.816;-5.013;20.2025;14.362;2.018;14.863;0.689950038;5.037;Cloudy;22;32;27
01/03/2016;3;2016;19.589;-1.227;19.015;15.364;1.002;14.133;0.784317729;5.041;Cloudy;21;28;24.5
02/03/2016;3;2016;18.441;-1.148;21.226;12.902;-2.462;15.279;0.699636679;5.039;Cloudy;20;31;25.5
03/03/2016;3;2016;24.011;5.57;24.004;17.656;4.754;15.5855;0.735329641;5.033;Cloudy;20;31;25.5
04/03/2016;3;2016;23.997;-0.014;23.2475;13.515;-4.141;13.206;0.563195399;5.037;Cloudy;19;30;24.5
05/03/2016;3;2016;22.498;-1.499;24.6155;12.897;-0.618;16.7495;0.573250956;5.041;Cloudy;19;29;24
06/03/2016;3;2016;26.733;4.235;23.8725;20.602;7.705;16.7045;0.770657988;5.041;Cloudy;16;30;23
07/03/2016;3;2016;21.012;-5.721;20.6925;12.807;-7.795;13.435;0.609508852;5.04;Cloudy;20;30;25
08/03/2016;3;2016;20.373;-0.639;19.7115;14.063;1.256;14.361;0.690276346;5.036;Cloudy;19;30;24.5
09/03/2016;3;2016;19.05;-1.323;23.881;14.659;0.596;18.4735;0.769501312;5.036;Cloudy;21;28;24.5
10/03/2016;3;2016;28.712;9.662;23.496;22.288;7.629;17.341;0.776260797;5.037;Cloudy;18;31;24.5
11/03/2016;3;2016;18.28;-10.432;24.8195;12.394;-9.894;18.594;0.678008753;5.034;Cloudy;21;29;25
12/03/2016;3;2016;31.359;13.079;24.1495;24.794;12.4;16.1855;0.790650212;5.035;Cloudy;21;31;26
13/03/2016;3;2016;16.94;-14.419;21.1165;7.577;-17.217;13.5925;0.447284534;5.041;Cloudy;21;29;25
14/03/2016;3;2016;25.293;8.353;27.584;19.608;12.031;22.868;0.775234255;5.039;Cloudy;19;30;24.5
15/03/2016;3;2016;29.875;4.582;26.776;26.128;6.52;22.9035;0.874577406;5.03;Cloudy;18;31;24.5
16/03/2016;3;2016;23.677;-6.198;22.5615;19.679;-6.449;18.164;0.831144148;5.037;Cloudy;21;30;25.5
17/03/2016;3;2016;21.446;-2.231;26.2605;16.649;-3.03;20.92;0.776321925;5.025;Cloudy;21;29;25
18/03/2016;3;2016;31.075;9.629;27.983;25.191;8.542;17.5755;0.810651649;5.005;Cloudy;20;31;25.5
19/03/2016;3;2016;24.891;-6.184;24.0305;9.96;-15.231;10.2835;0.400144631;5.018;Cloudy;21;33;27
20/03/2016;3;2016;23.17;-1.721;23.63;10.607;0.647;13.6065;0.457790246;5.038;Cloudy;20;29;24.5
21/03/2016;3;2016;24.09;0.92;25.8375;16.606;5.999;17.787;0.689331673;5.033;Cloudy;19;29;24
22/03/2016;3;2016;27.585;3.495;28.454;18.968;2.362;21.2535;0.687620083;5.019;Cloudy;18;28;23
23/03/2016;3;2016;29.323;1.738;27.16;23.539;4.571;21.401;0.802748696;5.01;Cloudy;16;30;23
24/03/2016;3;2016;24.997;-4.326;28.1505;19.263;-4.276;20.6405;0.770612473;5.035;Cloudy;19;30;24.5
25/03/2016;3;2016;31.304;6.307;29.8965;22.018;2.755;19.827;0.703360593;4.962;Cloudy;18;30;24
26/03/2016;3;2016;28.489;-2.815;20.1895;17.636;-4.382;11.3575;0.619045948;4.233;Cloudy;17;31;24
27/03/2016;3;2016;11.89;-16.599;18.647;5.079;-12.557;8.9225;0.427165685;3.369;Cloudy;19;25;22
28/03/2016;3;2016;25.404;13.514;27.254;12.766;7.687;17.749;0.502519288;5.027;Cloudy;17;28;22.5
29/03/2016;3;2016;29.104;3.7;27.5815;22.732;9.966;20.4465;0.781061023;4.456;Cloudy;17;31;24
30/03/2016;3;2016;26.059;-3.045;28.5765;18.161;-4.571;22.003;0.696918531;4.829;Cloudy;19;31;25
31/03/2016;3;2016;31.094;5.035;30.3635;25.845;7.684;24.9905;0.831189297;4.648;Cloudy;19;31;25
01/04/2016;4;2016;29.633;-1.461;28.052;24.136;-1.709;22.082;0.814497351;4.944;Cloudy;17;30;23.5
02/04/2016;4;2016;26.471;-3.162;27.7815;20.028;-4.108;21.17;0.756601564;5.016;Cloudy;18;31;24.5
03/04/2016;4;2016;29.092;2.621;26.9495;22.312;2.284;20.7015;0.76694624;4.377;Cloudy;17;31;24
04/04/2016;4;2016;24.807;-4.285;26.3445;19.091;-3.221;20.414;0.769581167;5.025;Cloudy;19;30;24.5
05/04/2016;4;2016;27.882;3.075;27.4955;21.737;2.646;21.2855;0.779606915;5.026;Cloudy;18;29;23.5
06/04/2016;4;2016;27.109;-0.773;27.799;20.834;-0.903;21.665;0.768527057;4.82;Cloudy;16;31;23.5
07/04/2016;4;2016;28.489;1.38;22.7595;22.496;1.662;16.5935;0.789638106;4.062;Cloudy;15;31;23
08/04/2016;4;2016;17.03;-11.459;20.6335;10.691;-11.805;13.57;0.627774516;4.189;Cloudy;18;29;23.5
09/04/2016;4;2016;24.237;7.207;25.7345;16.449;5.758;18.268;0.678673103;4.94;Cloudy;18;30;24
10/04/2016;4;2016;27.232;2.995;20.6765;20.087;3.638;14.2515;0.737624853;3.941;Cloudy;16;31;23.5
11/04/2016;4;2016;14.121;-13.111;14.589;8.416;-11.671;9.1335;0.595991785;3.343;Cloudy;19;29;24
12/04/2016;4;2016;15.057;0.936;17.897;9.851;1.435;12.1635;0.654247194;3.498;Cloudy;19;27;23
13/04/2016;4;2016;20.737;5.68;17.814;14.476;4.625;12.093;0.698075903;4.875;Cloudy;16;29;22.5
14/04/2016;4;2016;14.891;-5.846;16.4365;9.71;-4.766;10.981;0.652071721;5.031;Cloudy;15;27;21
15/04/2016;4;2016;17.982;3.091;19.753;12.252;2.542;13.6855;0.681348015;5.027;Cloudy;15;26;20.5
16/04/2016;4;2016;21.524;3.542;22.0615;15.119;2.867;15.8355;0.7024252;4.628;Cloudy;13;27;20
17/04/2016;4;2016;22.599;1.075;23.4505;16.552;1.433;17.3955;0.732421789;4.657;Cloudy;14;29;21.5
18/04/2016;4;2016;24.302;1.703;23.6315;18.239;1.687;20.568;0.750514361;4.445;Cloudy;14;29;21.5
19/04/2016;4;2016;22.961;-1.341;23.156;22.897;4.658;20.6175;0.997212665;0;Cloudy;14;29;21.5
20/04/2016;4;2016;23.351;0.39;21.0675;18.338;-4.559;15.8625;0.785319687;4.597;Cloudy;14;30;22
21/04/2016;4;2016;18.784;-4.567;21.1715;13.387;-4.951;15.5575;0.712681005;5.016;Cloudy;15;28;21.5
22/04/2016;4;2016;23.559;4.775;22.51;17.728;4.341;16.392;0.752493739;4.019;Cloudy;16;30;23
23/04/2016;4;2016;21.461;-2.098;21.957;15.056;-2.672;16.7165;0.701551652;4.52;Cloudy;16;29;22.5
24/04/2016;4;2016;22.453;0.992;21.065;18.377;3.321;16.734;0.818465238;4.136;Cloudy;16;28;22
25/04/2016;4;2016;19.677;-2.776;19.7055;15.091;-3.286;14.551;0.766936017;4.731;Cloudy;15;28;21.5
26/04/2016;4;2016;19.734;0.057;18.7095;14.011;-1.08;13.5195;0.709992906;4.906;Cloudy;14;27;20.5
27/04/2016;4;2016;17.685;-2.049;18.1535;13.028;-0.983;13.6795;0.736669494;5.037;Cloudy;16;27;21.5
28/04/2016;4;2016;18.622;0.937;14.6175;14.331;1.303;10.1245;0.769573623;4.688;Cloudy;14;29;21.5
29/04/2016;4;2016;10.613;-8.009;16.035;5.918;-8.413;10.3515;0.557618016;3.176;Cloudy;14;27;20.5
30/04/2016;4;2016;21.457;10.844;14.8775;14.785;8.867;9.0655;0.689052524;4.541;Cloudy;18;28;23
01/05/2016;5;2016;8.298;-13.159;11.65;3.346;-11.439;6.538;0.403229694;2.883;Cloudy;21;24;22.5
02/05/2016;5;2016;15.002;6.704;17.784;9.73;6.384;11.919;0.648580189;3.431;Cloudy;18;27;22.5
03/05/2016;5;2016;20.566;5.564;21.843;14.108;4.378;15.901;0.68598658;4.061;Cloudy;19;29;24
04/05/2016;5;2016;23.12;2.554;23.2655;17.694;3.586;17.5315;0.765311419;4.088;Cloudy;16;28;22
05/05/2016;5;2016;23.411;0.291;23.0325;17.369;-0.325;17.387;0.741916193;3.575;Cloudy;13;28;20.5
06/05/2016;5;2016;22.654;-0.757;22.2855;17.405;0.036;16.2455;0.768296989;3.71;Cloudy;14;27;20.5
07/05/2016;5;2016;21.917;-0.737;21.18;15.086;-2.319;14.652;0.688324132;4.109;Cloudy;13;28;20.5
08/05/2016;5;2016;20.443;-1.474;18.3995;14.218;-0.868;12.198;0.69549479;4.109;Cloudy;13;27;20
09/05/2016;5;2016;16.356;-4.087;15.038;10.178;-4.04;8.6295;0.622279286;4.309;Cloudy;16;28;22
10/05/2016;5;2016;13.72;-2.636;13.778;7.081;-3.097;7.568;0.516107872;3.8;Cloudy;20;28;24
11/05/2016;5;2016;13.836;0.116;18.905;8.055;0.974;12.4;0.58217693;3.692;Cloudy;16;25;20.5
12/05/2016;5;2016;23.974;10.138;23.1805;16.745;8.69;16.1905;0.698465004;3.717;Cloudy;7;26;16.5
13/05/2016;5;2016;22.387;-1.587;21.8585;15.636;-1.109;16.181;0.69844106;3.49;Cloudy;8;27;17.5
14/05/2016;5;2016;21.33;-1.057;21.799;16.726;1.09;16.5245;0.784153774;4.069;Cloudy;12;26;19
15/05/2016;5;2016;22.268;0.938;22.024;16.323;-0.403;15.635;0.733024969;3.45;Cloudy;9;27;18
16/05/2016;5;2016;21.78;-0.488;21.669;14.947;-1.376;14.80322;0.686271809;3.431;Cloudy;9;28;18.5
17/05/2016;5;2016;21.558;-0.222;21.333;14.65944;-0.28756;14.50644;0.68;3.845;Cloudy;10;28;19
18/05/2016;5;2016;21.108;-0.45;18.018;14.35344;-0.306;14.64072;0.68;3.305;Cloudy;11;28;19.5
19/05/2016;5;2016;14.928;-6.18;18.317;14.928;0.57456;17.3425;1;4.143;Cloudy;13;27;20
20/05/2016;5;2016;21.706;6.778;19.7045;19.757;4.829;16.2755;0.910209159;3.435;Cloudy;12;28;20
21/05/2016;5;2016;17.703;-4.003;16.528;12.794;-6.963;11.4735;0.722702367;3.727;Cloudy;11;28;19.5
22/05/2016;5;2016;15.353;-2.35;17.4395;10.153;-2.641;14.285;0.66130398;4.296;Cloudy;15;26;20.5
23/05/2016;5;2016;19.526;4.173;19.93;18.417;8.264;16.773;0.943203933;2.635;Cloudy;12;28;20
24/05/2016;5;2016;20.334;0.808;20.907;15.129;-3.288;15.5845;0.744024786;3.269;Cloudy;13;27;20
25/05/2016;5;2016;21.48;1.146;20.609;16.04;0.911;15.224;0.746741155;3.404;Cloudy;10;26;18
26/05/2016;5;2016;19.738;-1.742;18.718;14.408;-1.632;13.4965;0.729962509;3.205;Cloudy;4;28;16
27/05/2016;5;2016;17.698;-2.04;19.4785;12.585;-1.823;14.093;0.711097299;4.2;Cloudy;19;25;22
28/05/2016;5;2016;21.259;3.561;20.8245;15.601;3.016;15.0475;0.733853897;3.436;Cloudy;10;23;16.5
29/05/2016;5;2016;20.39;-0.869;20.3955;14.494;-1.107;14.803;0.710838646;3.876;Cloudy;10;23;16.5
30/05/2016;5;2016;20.401;0.011;18.3635;15.112;0.618;13.0535;0.740748003;3.304;Cloudy;5;24;14.5
31/05/2016;5;2016;16.326;-4.075;12.8725;10.995;-4.117;7.5235;0.673465638;3.742;Cloudy;8;24;16
01/06/2016;6;2016;9.419;-6.907;10.7;4.052;-6.943;5.359;0.430194288;2.821;Cloudy;13;22;17.5
02/06/2016;6;2016;11.981;2.562;10.8845;6.666;2.614;5.448;0.556380936;5.021;Cloudy;13;21;17
03/06/2016;6;2016;9.788;-2.193;5.9595;4.23;-2.436;2.1405;0.432161831;2.97;Cloudy;13;21;17
04/06/2016;6;2016;2.131;-7.657;10.845;0.051;-4.179;6.377;0.023932426;1.073;Showers;17;21;19
05/06/2016;6;2016;19.559;17.428;16.511;12.703;12.652;10.5135;0.649470832;3.581;Cloudy;13;19;16
06/06/2016;6;2016;13.463;-6.096;16.8925;8.324;-4.379;12.162;0.618287157;4.101;Cloudy;13;20;16.5
07/06/2016;6;2016;20.322;6.859;20.1235;16;7.676;15.1175;0.787324082;3.31;Cloudy;9;22;15.5
08/06/2016;6;2016;19.925;-0.397;19.3545;14.235;-1.765;13.9625;0.714429109;3.231;Cloudy;11;23;17
09/06/2016;6;2016;18.784;-1.141;16.4805;13.69;-0.545;11.5755;0.728811755;3.081;Cloudy;9;28;18.5
10/06/2016;6;2016;14.177;-4.607;15.5565;9.461;-4.229;9.875;0.667348522;3.7;Cloudy;15;25;20
11/06/2016;6;2016;16.936;2.759;13.119;10.289;0.828;8.2335;0.607522437;4.53;Cloudy;9;23;16
12/06/2016;6;2016;9.302;-7.634;10.561;6.178;-4.111;6.413;0.664158246;2.393;Cloudy;11;21;16
13/06/2016;6;2016;11.82;2.518;13.9005;6.648;0.47;7.982;0.562436548;3.467;Cloudy;11;22;16.5
14/06/2016;6;2016;15.981;4.161;13.507;9.316;2.668;7.702;0.582942244;4.001;Cloudy;13;23;18
15/06/2016;6;2016;11.033;-4.948;10.7435;6.088;-3.228;5.99;0.551799148;4.733;Cloudy;11;21;16
16/06/2016;6;2016;10.454;-0.579;13.055;5.892;-0.196;8.4935;0.563612015;4.044;Cloudy;14;23;18.5
17/06/2016;6;2016;15.656;5.202;13.177;11.095;5.203;7.9565;0.708673991;3.702;Cloudy;8;22;15
18/06/2016;6;2016;10.698;-4.958;7.0565;4.818;-6.277;2.561;0.450364554;3.619;Cloudy;11;22;16.5
19/06/2016;6;2016;3.415;-7.283;10.5895;0.304;-4.514;6.1925;0.089019034;1.131;Showers;16;22;19
20/06/2016;6;2016;17.764;14.349;18.636;12.081;11.777;13.4345;0.680083315;4.273;Cloudy;14;19;16.5
21/06/2016;6;2016;19.508;1.744;15.8895;14.788;2.707;11.2705;0.75804798;3.564;Cloudy;13;20;16.5
22/06/2016;6;2016;12.271;-7.237;8.968;7.753;-7.035;4.683;0.631814848;4.077;Cloudy;11;21;16
23/06/2016;6;2016;5.665;-6.606;9.633;1.613;-6.14;5.352;0.284730803;1.302;Showers;13;18;15.5
24/06/2016;6;2016;13.601;7.936;17.145;9.091;7.478;12.052;0.668406735;4.472;Cloudy;14;23;18.5
25/06/2016;6;2016;20.689;7.088;16.538;15.013;5.922;11.604;0.725651312;3.396;Cloudy;7;18;12.5
26/06/2016;6;2016;12.387;-8.302;10.7285;8.195;-6.818;6.026;0.661580689;4.193;Cloudy;4;16;10
27/06/2016;6;2016;9.07;-3.317;14.85;3.857;-4.338;9.0115;0.425248071;3.24;Cloudy;11;17;14
28/06/2016;6;2016;20.63;11.56;20.3395;14.166;10.309;14.3785;0.686669898;3.364;Cloudy;7;18;12.5
29/06/2016;6;2016;20.049;-0.581;11.937;14.591;0.425;8.3905;0.727766971;3.266;Cloudy;8;21;14.5
30/06/2016;6;2016;3.825;-16.224;12.049;2.19;-12.401;10.027;0.57254902;3.632;Showers;4;22;13
02/07/2016;7;2016;20.273;16.448;20.158;17.864;15.674;15.908;0.881172002;3.141;Cloudy;6;20;13
03/07/2016;7;2016;20.043;-0.23;18.6525;13.952;-3.912;13.6895;0.696103378;3.27;Cloudy;3;21;12
04/07/2016;7;2016;17.262;-2.781;11.877;13.427;-0.525;8.0375;0.777835708;4.186;Cloudy;6;22;14
05/07/2016;7;2016;6.492;-10.77;13.941;2.648;-10.779;9.536;0.40788663;1.672;Showers;13;19;16
06/07/2016;7;2016;21.39;14.898;20.9945;16.424;13.776;16.022;0.767835437;3.482;Cloudy;9;16;12.5
07/07/2016;7;2016;20.599;-0.791;20.376;15.62;-0.804;15.3295;0.758289237;3.371;Cloudy;9;20;14.5
08/07/2016;7;2016;20.153;-0.446;20.2425;15.039;-0.581;15.309;0.746241254;3.269;Cloudy;11;22;16.5
09/07/2016;7;2016;20.332;0.179;20.2765;15.579;0.54;14.9985;0.766230572;3.268;Cloudy;9;22;15.5
10/07/2016;7;2016;20.221;-0.111;15.121;14.418;-1.161;9.871;0.713021117;3.272;Cloudy;7;23;15
11/07/2016;7;2016;10.021;-10.2;9.3125;5.324;-9.094;4.5185;0.531284303;3.168;Cloudy;8;22;15
12/07/2016;7;2016;8.604;-1.417;11.342;3.713;-1.611;6.594;0.431543468;2.069;Cloudy;12;23;17.5
13/07/2016;7;2016;14.08;5.476;12.2695;9.475;5.762;7.0535;0.672940341;3.993;Cloudy;15;22;18.5
14/07/2016;7;2016;10.459;-3.621;9.406;4.632;-4.843;4.343;0.442872168;2.896;Cloudy;10;17;13.5
15/07/2016;7;2016;8.353;-2.106;5.7895;4.054;-0.578;2.148;0.48533461;2.175;Cloudy;11;19;15
16/07/2016;7;2016;3.226;-5.127;7.807;0.242;-3.812;2.833;0.075015499;1.082;Showers;12;18;15
17/07/2016;7;2016;12.388;9.162;12.4415;5.424;5.182;6.461;0.437843074;4.459;Cloudy;13;23;18
18/07/2016;7;2016;12.495;0.107;14.282;7.498;2.074;8.946;0.600080032;3.903;Cloudy;15;22;18.5
19/07/2016;7;2016;16.069;3.574;17.5745;10.394;2.896;12.1365;0.646835522;4.422;Cloudy;14;24;19
20/07/2016;7;2016;19.08;3.011;18.635;13.879;3.485;13.3435;0.727410901;3.993;Cloudy;12;25;18.5
21/07/2016;7;2016;18.19;-0.89;18.3685;12.808;-1.071;13.286;0.704123145;3.596;Cloudy;18;27;22.5
22/07/2016;7;2016;18.547;0.357;19.7605;13.764;0.956;15.529;0.742114628;3.446;Cloudy;14;28;21
23/07/2016;7;2016;20.974;2.427;21.5875;17.294;3.53;17.033;0.824544674;3.565;Cloudy;15;29;22
24/07/2016;7;2016;22.201;1.227;22.5865;16.772;-0.522;17.159;0.755461466;3.476;Cloudy;12;22;17
25/07/2016;7;2016;22.972;0.771;18.5905;17.546;0.774;13.1495;0.763799408;3.803;Cloudy;11;22;16.5
26/07/2016;7;2016;14.209;-8.763;11.8765;8.753;-8.793;6.936;0.616018017;4.958;Cloudy;10;19;14.5
27/07/2016;7;2016;9.544;-4.665;16.1195;5.119;-3.634;10.542;0.536357921;3.548;Cloudy;14;19;16.5
28/07/2016;7;2016;22.695;13.151;22.7325;15.965;10.846;17.1245;0.703458912;3.655;Cloudy;6;22;14
29/07/2016;7;2016;22.77;0.075;23.185;18.284;2.319;17.5075;0.802986386;3.537;Cloudy;5;23;14
30/07/2016;7;2016;23.6;0.83;23.337;16.731;-1.553;16.624;0.708940678;3.647;Cloudy;6;23;14.5
31/07/2016;7;2016;23.074;-0.526;23.2455;16.517;-0.214;17.0725;0.715827338;3.555;Cloudy;5;24;14.5
01/08/2016;8;2016;23.417;0.343;17.1505;17.628;1.111;11.8235;0.752786437;3.596;Cloudy;5;25;15
02/08/2016;8;2016;10.884;-12.533;15.6255;6.019;-11.609;10.6565;0.553013598;3.307;Cloudy;10;21;15.5
03/08/2016;8;2016;20.367;9.483;19.1695;15.294;9.275;13.899;0.750920607;3.815;Cloudy;13;19;16
04/08/2016;8;2016;17.972;-2.395;19.8295;12.504;-2.79;14.381;0.695748943;4.558;Cloudy;11;20;15.5
05/08/2016;8;2016;21.687;3.715;19.965;16.258;3.754;14.1505;0.749665698;5.031;Cloudy;10;21;15.5
06/08/2016;8;2016;18.243;-3.444;20.775;12.043;-4.215;16.826;0.660143617;5.002;Cloudy;7;21;14
07/08/2016;8;2016;23.307;5.064;22.6165;21.609;9.566;19.9005;0.927146351;3.648;Cloudy;7;22;14.5
08/08/2016;8;2016;21.926;-1.381;23.39;18.192;-3.417;20.188;0.8296999;4.232;Cloudy;9;21;15
09/08/2016;8;2016;24.854;2.928;24.0025;22.184;3.992;20.408;0.892572624;3.654;Cloudy;8;22;15
10/08/2016;8;2016;23.151;-1.703;21.1455;18.632;-3.552;16.5135;0.804803248;3.607;Cloudy;7;24;15.5
11/08/2016;8;2016;19.14;-4.011;20.9635;14.395;-4.237;18.444;0.752089864;4.559;Cloudy;9;25;17
12/08/2016;8;2016;22.787;3.647;23.407;22.493;8.098;21.1755;0.987097907;2.987;Cloudy;12;22;17
13/08/2016;8;2016;24.027;1.24;24.3475;19.858;-2.635;19.6025;0.826486869;4.414;Cloudy;9;23;16
14/08/2016;8;2016;24.668;0.641;21.325;19.347;-0.511;18.1245;0.784295443;3.845;Cloudy;7;23;15
15/08/2016;8;2016;17.982;-6.686;21.165;16.902;-2.445;19.785;0.93993994;3.848;Cloudy;8;23;15.5
16/08/2016;8;2016;24.348;6.366;23.6075;22.668;5.766;20.3115;0.931000493;5.02;Cloudy;8;22;15
17/08/2016;8;2016;22.867;-1.481;21.1975;17.955;-4.713;16.741;0.785192636;4.608;Cloudy;8;23;15.5
18/08/2016;8;2016;19.528;-3.339;20.0235;15.527;-2.428;15.4115;0.795114707;5.017;Cloudy;8;21;14.5
19/08/2016;8;2016;20.519;0.991;21.4585;15.296;-0.231;15.689;0.745455432;5.033;Cloudy;9;24;16.5
20/08/2016;8;2016;22.398;1.879;25.0625;16.082;0.786;18.7275;0.718010537;4.852;Cloudy;9;26;17.5
21/08/2016;8;2016;27.727;5.329;24.644;21.373;5.291;21.297;0.77083709;3.981;Cloudy;6;22;14
22/08/2016;8;2016;21.561;-6.166;19.64;21.221;-0.152;18.8335;0.984230787;4.709;Cloudy;9;24;16.5
23/08/2016;8;2016;17.719;-3.842;10.7045;16.446;-4.775;8.436;0.928156216;5.035;Cloudy;16;26;21
24/08/2016;8;2016;3.69;-14.029;15.792;0.426;-16.02;11.5205;0.115447154;1.197;Showers;17;20;18.5
25/08/2016;8;2016;27.894;24.204;27.388;22.615;22.189;21.819;0.810747831;4.316;Cloudy;13;20;16.5
26/08/2016;8;2016;26.882;-1.012;28.0595;21.023;-1.592;21.6985;0.782047467;4.145;Cloudy;7;21;14
27/08/2016;8;2016;29.237;2.355;29.0705;22.374;1.351;22.1795;0.765263194;4.198;Cloudy;8;21;14.5
28/08/2016;8;2016;28.904;-0.333;28.6805;21.985;-0.389;22.363;0.760621367;4.104;Cloudy;6;23;14.5
29/08/2016;8;2016;28.457;-0.447;27.333;22.741;0.756;21.549;0.799135538;4.07;Cloudy;7;24;15.5
30/08/2016;8;2016;26.209;-2.248;22.289;20.357;-2.384;16.34;0.776717921;5.039;Cloudy;11;23;17
31/08/2016;8;2016;18.369;-7.84;20.4315;12.323;-8.034;14.6355;0.670858512;5.019;Cloudy;8;22;15
01/09/2016;9;2016;22.494;4.125;20.6645;16.948;4.625;15.0485;0.753445363;4.985;Cloudy;12;26;19
02/09/2016;9;2016;18.835;-3.659;23.82;13.149;-3.799;17.1795;0.698115211;4.827;Cloudy;17;26;21.5
03/09/2016;9;2016;28.805;9.97;29.5205;21.21;8.061;21.9585;0.736330498;5.016;Cloudy;16;23;19.5
04/09/2016;9;2016;30.236;1.431;27.5145;22.707;1.497;21.0905;0.750992195;4.249;Cloudy;10;24;17
05/09/2016;9;2016;24.793;-5.443;23.6265;19.474;-3.233;17.8715;0.785463639;5.032;Cloudy;8;23;15.5
06/09/2016;9;2016;22.46;-2.333;19.331;16.269;-3.205;13.451;0.724354408;5.027;Cloudy;9;24;16.5
07/09/2016;9;2016;16.202;-6.258;19.1345;10.633;-5.636;12.7175;0.656277003;5.042;Cloudy;15;24;19.5
08/09/2016;9;2016;22.067;5.865;16.081;14.802;4.169;9.8255;0.670775366;5.038;Cloudy;11;24;17.5
09/09/2016;9;2016;10.095;-11.972;11.9055;4.849;-9.953;6.4275;0.4803368;4.552;Cloudy;13;23;18
10/09/2016;9;2016;13.716;3.621;22.206;8.006;3.157;15.866;0.583697871;4.951;Cloudy;16;23;19.5
11/09/2016;9;2016;30.696;16.98;29.972;23.726;15.72;23.71;0.772934584;4.284;Cloudy;11;24;17.5
12/09/2016;9;2016;29.248;-1.448;25.9555;23.694;-0.032;20.3545;0.810106674;4.821;Cloudy;11;25;18
13/09/2016;9;2016;22.663;-6.585;22.2735;17.015;-6.679;16.507;0.750783215;4.971;Cloudy;14;27;20.5
14/09/2016;9;2016;21.884;-0.779;17.2785;15.999;-1.016;12.3165;0.731082069;5.03;Cloudy;17;27;22
15/09/2016;9;2016;12.673;-9.211;21.511;8.634;-7.365;16.6985;0.681290933;4.859;Cloudy;19;25;22
16/09/2016;9;2016;30.349;17.676;30.6285;24.763;16.129;23.863;0.815941217;5.011;Cloudy;17;25;21
17/09/2016;9;2016;30.908;0.559;20.401;22.963;-1.8;13.662;0.74294681;5.024;Cloudy;12;25;18.5
18/09/2016;9;2016;9.894;-21.014;13.589;4.361;-18.602;8.078;0.440772185;2.163;Cloudy;17;22;19.5
19/09/2016;9;2016;17.284;7.39;23.4595;11.795;7.434;17.603;0.68242305;4.276;Cloudy;17;22;19.5
20/09/2016;9;2016;29.635;12.351;18.553;23.411;11.616;12.9825;0.789978066;5.022;Cloudy;11;26;18.5
21/09/2016;9;2016;7.471;-22.164;19.4245;2.554;-20.857;14.147;0.341855173;2.524;Cloudy;16;21;18.5
22/09/2016;9;2016;31.378;23.907;32.8305;25.74;23.186;26.718;0.820319969;5.023;Cloudy;14;24;19
23/09/2016;9;2016;34.283;2.905;34.078;27.696;1.956;27.2685;0.807863956;4.584;Fine;11;25;18
24/09/2016;9;2016;33.873;-0.41;27.654;26.841;-0.855;22.7195;0.792401027;4.537;Fine;10;27;18.5
25/09/2016;9;2016;21.435;-12.438;27.946;18.598;-8.243;23.665;0.867646373;5.04;Cloudy;11;28;19.5
26/09/2016;9;2016;34.457;13.022;30.892;28.732;10.134;25.375;0.833850887;4.613;Fine;12;27;19.5
27/09/2016;9;2016;27.327;-7.13;30.753;22.018;-6.714;24.666;0.805723277;5.035;Cloudy;13;26;19.5
28/09/2016;9;2016;34.179;6.852;21.5895;27.314;5.296;15.9965;0.799145674;4.541;Fine;10;27;18.5
29/09/2016;9;2016;9;-25.179;22.7525;4.679;-22.635;17.847;0.519888889;2.885;Cloudy;16;25;20.5
30/09/2016;9;2016;36.505;27.505;36.5185;31.015;26.336;31.0995;0.849609643;4.9;Fine;15;25;20
01/10/2016;10;2016;36.532;0.027;35.632;31.184;0.169;29.9255;0.853607796;4.831;Fine;10;26;18
