Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;gen/exp;PP;Cond;Temp min;Temp max;Temp med
01/07/2015;7;2015;7.838;0.904;8.29;4;3;5.5;0.510334269;1.807;Cloudy;12;23;17.5
02/07/2015;7;2015;8.742;0.904;9.273;7;1;7.5;0.800732098;1.926;Cloudy;12;20;16
03/07/2015;7;2015;9.804;1.062;8.559;8;-4;6;0.815993472;1.663;Fine;8;21;14.5
04/07/2015;7;2015;7.314;-2.49;8.0985;4;2;5;0.546896363;1.868;Cloudy;10;21;15.5
05/07/2015;7;2015;8.883;1.569;9.2225;6;2;7;0.675447484;1.974;Cloudy;10;23;16.5
06/07/2015;7;2015;9.562;0.679;9.729;8;-1;7.5;0.836645053;1.608;Cloudy;9;24;16.5
07/07/2015;7;2015;9.896;0.334;8.7505;7;-3;5.5;0.707356508;1.677;Fine;10;23;16.5
08/07/2015;7;2015;7.605;-2.291;6.2185;4;0;4;0.525969757;1.893;Cloudy;7;20;13.5
09/07/2015;7;2015;4.832;-2.773;5.696;4;0;4;0.82781457;2.101;Cloudy;12;19;15.5
10/07/2015;7;2015;6.56;1.728;6.6145;4;0;4;0.609756098;2.059;Cloudy;10;20;15
11/07/2015;7;2015;6.669;0.109;8.5895;4;3;5.5;0.599790073;2.31;Cloudy;11;21;16
12/07/2015;7;2015;10.51;3.841;10.4715;7;1;7.5;0.66603235;1.76;Fine;12;18;15
13/07/2015;7;2015;10.433;-0.077;10.4105;8;-1;7.5;0.766797661;1.782;Fine;8;18;13
14/07/2015;7;2015;10.388;-0.045;8.688;7;-3;5.5;0.673854447;1.744;Fine;10;19;14.5
15/07/2015;7;2015;6.988;-3.4;7.006;4;0;4;0.572409845;1.701;Cloudy;5;18;11.5
16/07/2015;7;2015;7.024;0.036;8.956;4;5;6.5;0.569476082;2.087;Cloudy;8;17;12.5
17/07/2015;7;2015;10.888;3.864;10.648;9;-2;8;0.82659809;1.828;Fine;7;16;11.5
18/07/2015;7;2015;10.408;-0.48;8.771;7;-2;6;0.67255957;1.734;Fine;7;19;13
19/07/2015;7;2015;7.134;-3.274;7.5515;5;0;5;0.700869078;1.705;Cloudy;8;19;13.5
20/07/2015;7;2015;7.969;0.835;7.7065;5;0;5;0.627431296;2.02;Cloudy;12;21;16.5
21/07/2015;7;2015;7.444;-0.525;6.0585;5;-2;4;0.671681891;2.36;Cloudy;11;22;16.5
22/07/2015;7;2015;4.673;-2.771;5.49;3;1;3.5;0.641985876;2.004;Cloudy;10;19;14.5
23/07/2015;7;2015;6.307;1.634;6.819;4;1;4.5;0.634215951;2.085;Cloudy;14;23;18.5
24/07/2015;7;2015;7.331;1.024;6.476;5;-2;4;0.682035193;2.082;Cloudy;14;24;19
25/07/2015;7;2015;5.621;-1.71;6.3365;3;1;3.5;0.533712862;1.782;Cloudy;16;24;20
26/07/2015;7;2015;7.052;1.431;7.847;4;2;5;0.567214974;1.837;Cloudy;13;25;19
27/07/2015;7;2015;8.642;1.59;9.271;6;2;7;0.694283731;1.93;Cloudy;14;23;18.5
28/07/2015;7;2015;9.9;1.258;10.3065;8;-1;7.5;0.808080808;1.824;Fine;10;21;15.5
29/07/2015;7;2015;10.713;0.813;10.31;7;0;7;0.653411743;1.764;Fine;8;22;15
30/07/2015;7;2015;9.907;-0.806;10.3995;7;0;7;0.706571111;2.031;Fine;10;23;16.5
31/07/2015;7;2015;10.892;0.985;10.736;7;0;7;0.642673522;1.799;Fine;10;24;17
01/08/2015;8;2015;10.58;-0.312;10.619;7;1;7.5;0.661625709;1.724;Cloudy;9;24;16.5
02/08/2015;8;2015;10.658;0.078;10.551;8;0;8;0.750609871;1.719;Cloudy;10;26;18
03/08/2015;8;2015;10.444;-0.214;9.081;8;-3;6.5;0.765990042;1.699;Cloudy;11;27;19
04/08/2015;8;2015;7.718;-2.726;9.7875;5;5;7.5;0.647836227;2.29;Cloudy;14;22;18
05/08/2015;8;2015;11.857;4.139;11.5565;10;-1;9.5;0.843383655;1.954;Cloudy;8;19;13.5
06/08/2015;8;2015;11.256;-0.601;10.609;9;-1;8.5;0.799573561;1.862;Cloudy;6;21;13.5
07/08/2015;8;2015;9.962;-1.294;10.52;8;0;8;0.803051596;2.039;Cloudy;8;21;14.5
08/08/2015;8;2015;11.078;1.116;10.7665;8;-1;7.5;0.722152013;1.809;Cloudy;8;22;15
09/08/2015;8;2015;10.455;-0.623;10.628;7;2;8;0.669536107;2.032;Cloudy;8;22;15
10/08/2015;8;2015;10.801;0.346;11.068;9;0;9;0.83325618;2.082;Cloudy;9;23;16
11/08/2015;8;2015;11.335;0.534;10.3515;9;-3;7.5;0.794000882;1.782;Cloudy;9;26;17.5
12/08/2015;8;2015;9.368;-1.967;10.892;6;4;8;0.640478224;1.852;Cloudy;12;28;20
13/08/2015;8;2015;12.416;3.048;12.086;10;0;10;0.805412371;1.992;Fine;12;22;17
14/08/2015;8;2015;11.756;-0.66;11.23;10;-2;9;0.850629466;1.881;Cloudy;8;23;15.5
15/08/2015;8;2015;10.704;-1.052;8.788;8;-5;5.5;0.747384155;2.146;Cloudy;8;23;15.5
16/08/2015;8;2015;6.872;-3.832;8.1745;3;3;4.5;0.436554133;2.332;Cloudy;11;22;16.5
17/08/2015;8;2015;9.477;2.605;10.846;6;4;8;0.633111744;2.417;Cloudy;11;23;17
18/08/2015;8;2015;12.215;2.738;10.9545;10;-4;8;0.818665575;1.901;Fine;10;24;17
19/08/2015;8;2015;9.694;-2.521;8.5825;6;-1;5.5;0.61893955;2.227;Cloudy;10;23;16.5
20/08/2015;8;2015;7.471;-2.223;7.3205;5;-2;4;0.669254451;2.155;Cloudy;11;22;16.5
21/08/2015;8;2015;7.17;-0.301;8.3045;3;4;5;0.418410042;2.467;Cloudy;15;22;18.5
22/08/2015;8;2015;9.439;2.269;7.838;7;-5;4.5;0.741603983;2.349;Cloudy;17;24;20.5
23/08/2015;8;2015;6.237;-3.202;7.2365;2;2;3;0.320666987;1.274;Cloudy;16;24;20
24/08/2015;8;2015;8.236;1.999;9.4275;4;3;5.5;0.485672657;2.172;Cloudy;17;25;21
25/08/2015;8;2015;10.619;2.383;10.843;7;1;7.5;0.659195781;2.22;Cloudy;17;29;23
26/08/2015;8;2015;11.067;0.448;7.747;8;-6;5;0.722869793;2.07;Cloudy;16;28;22
27/08/2015;8;2015;4.427;-6.64;7.2995;2;6;5;0.45177321;1.354;Cloudy;16;24;20
28/08/2015;8;2015;10.172;5.745;9.065;8;-3;6.5;0.78647267;2.79;Cloudy;15;25;20
29/08/2015;8;2015;7.958;-2.214;10.836;5;5;7.5;0.628298567;2.129;Cloudy;12;23;17.5
30/08/2015;8;2015;13.714;5.756;13.1435;10;0;10;0.729181858;2.073;Fine;14;23;18.5
31/08/2015;8;2015;12.573;-1.141;13.306;10;2;11;0.795355126;2.464;Fine;11;24;17.5
01/09/2015;9;2015;14.039;1.466;12.967;12;-3;10.5;0.854761735;2.13;Cloudy;9;25;17
02/09/2015;9;2015;11.895;-2.144;11.3505;9;0;9;0.756620429;2.138;Cloudy;7;25;16
03/09/2015;9;2015;10.806;-1.089;11.9675;9;2;10;0.832870627;2.585;Cloudy;16;25;20.5
04/09/2015;9;2015;13.129;2.323;11.8775;11;-4;9;0.837839896;2.023;Cloudy;13;25;19
05/09/2015;9;2015;10.626;-2.503;9.448;7;-2;6;0.658761528;2.545;Cloudy;12;24;18
06/09/2015;9;2015;8.27;-2.356;8.895;5;2;6;0.604594921;2.182;Cloudy;13;24;18.5
07/09/2015;9;2015;9.52;1.25;10.4625;7;1;7.5;0.735294118;2.463;Cloudy;14;26;20
08/09/2015;9;2015;11.405;1.885;12.7355;8;4;10;0.701446734;2.092;Cloudy;15;28;21.5
09/09/2015;9;2015;14.066;2.661;13.1955;12;-2;11;0.853121001;2.135;Cloudy;11;26;18.5
10/09/2015;9;2015;12.325;-1.741;9.4545;10;-6;7;0.811359026;2.437;Cloudy;11;25;18
11/09/2015;9;2015;6.584;-5.741;8.5845;4;3;5.5;0.607533414;2.149;Cloudy;13;22;17.5
12/09/2015;9;2015;10.585;4.001;9.438;7;-2;6;0.661313179;2.456;Cloudy;16;24;20
13/09/2015;9;2015;8.291;-2.294;10.4835;5;5;7.5;0.603063563;2.776;Cloudy;13;25;19
14/09/2015;9;2015;12.676;4.385;11.7175;10;-2;9;0.788892395;2.568;Cloudy;13;25;19
15/09/2015;9;2015;10.759;-1.917;12.1165;8;2;9;0.743563528;2.67;Cloudy;13;26;19.5
16/09/2015;9;2015;13.474;2.715;8.2455;10;-8;6;0.742170105;2.023;Cloudy;13;27;20
17/09/2015;9;2015;3.017;-10.457;6.942;2;6;5;0.662910176;1.099;Showers;16;20;18
18/09/2015;9;2015;10.867;7.85;11.7405;8;1;8.5;0.736173737;2.47;Cloudy;12;23;17.5
19/09/2015;9;2015;12.614;1.747;11.826;9;-1;8.5;0.713492944;2.66;Cloudy;13;24;18.5
20/09/2015;9;2015;11.038;-1.576;11.498;8;1;8.5;0.72476898;2.608;Cloudy;13;23;18
21/09/2015;9;2015;11.958;0.92;13.258;9;3;10.5;0.75263422;2.859;Cloudy;14;24;19
22/09/2015;9;2015;14.558;2.6;12.22;12;-4;10;0.824289051;2.237;Cloudy;14;29;21.5
23/09/2015;9;2015;9.882;-4.676;12.541;8;3;9.5;0.809552722;2.553;Cloudy;15;24;19.5
24/09/2015;9;2015;15.2;5.318;12.6915;11;-4;9;0.723684211;2.285;Fine;11;23;17
25/09/2015;9;2015;10.183;-5.017;9.3605;7;-2;6;0.68742021;2.821;Cloudy;9;23;16
26/09/2015;9;2015;8.538;-1.645;9.738;5;3;6.5;0.585617241;2.536;Cloudy;14;23;18.5
27/09/2015;9;2015;10.938;2.4;12.337;8;3;9.5;0.731395136;2.773;Cloudy;12;24;18
28/09/2015;9;2015;13.736;2.798;13.45;11;0;11;0.800815376;2.565;Cloudy;12;25;18.5
29/09/2015;9;2015;13.164;-0.572;14.1945;11;2;12;0.835612276;2.541;Cloudy;13;26;19.5
30/09/2015;9;2015;15.225;2.061;15.3825;13;-2;12;0.853858785;2.187;Fine;12;27;19.5
01/10/2015;10;2015;15.54;0.315;15.6985;11;2;12;0.707850708;2.158;Cloudy;14;28;21
02/10/2015;10;2015;15.857;0.317;16.0005;13;-1;12.5;0.819827206;2.193;Cloudy;15;29;22
03/10/2015;10;2015;16.144;0.287;15.9845;12;0;12;0.743310208;2.243;Cloudy;16;28;22
04/10/2015;10;2015;15.825;-0.319;15.759;12;-1;11.5;0.758293839;2.156;Cloudy;14;29;21.5
05/10/2015;10;2015;15.693;-0.132;15.931;11;2;12;0.700949468;2.122;Cloudy;13;34;23.5
06/10/2015;10;2015;16.169;0.476;16.2755;13;0;13;0.804007669;2.216;Cloudy;13;31;22
07/10/2015;10;2015;16.382;0.213;11.859;13;-8;9;0.793553901;2.286;Cloudy;15;28;21.5
08/10/2015;10;2015;7.336;-9.046;8.597;5;1;5.5;0.681570338;1.627;Cloudy;17;26;21.5
09/10/2015;10;2015;9.858;2.522;11.5355;6;2;7;0.608642727;2.866;Cloudy;18;25;21.5
10/10/2015;10;2015;13.213;3.355;14.4595;8;5;10.5;0.605464315;2.862;Cloudy;17;26;21.5
11/10/2015;10;2015;15.706;2.493;16.1735;13;0;13;0.827709156;2.778;Cloudy;15;26;20.5
12/10/2015;10;2015;16.641;0.935;15.6525;13;-2;12;0.781203053;2.244;Cloudy;15;27;21
13/10/2015;10;2015;14.664;-1.977;14.5655;11;0;11;0.750136388;2.272;Cloudy;17;28;22.5
14/10/2015;10;2015;14.467;-0.197;14.7095;11;1;11.5;0.760351144;2.529;Cloudy;18;27;22.5
15/10/2015;10;2015;14.952;0.485;15.888;12;1;12.5;0.802568218;2.872;Cloudy;18;27;22.5
16/10/2015;10;2015;16.824;1.872;16.507;13;-1;12.5;0.772705659;2.467;Cloudy;17;27;22
17/10/2015;10;2015;16.19;-0.634;15.158;12;-3;10.5;0.741198271;2.667;Cloudy;16;28;22
18/10/2015;10;2015;14.126;-2.064;14.617;9;3;10.5;0.637123036;2.862;Cloudy;17;27;22
19/10/2015;10;2015;15.108;0.982;15.596;12;1;12.5;0.794281176;2.871;Cloudy;15;26;20.5
20/10/2015;10;2015;16.084;0.976;16.632;13;1;13.5;0.808256653;2.743;Cloudy;14;27;20.5
21/10/2015;10;2015;17.18;1.096;15.1305;14;-4;12;0.814901048;2.555;Fine;16;27;21.5
22/10/2015;10;2015;13.081;-4.099;13.4855;10;1;10.5;0.764467548;2.87;Cloudy;17;29;23
23/10/2015;10;2015;13.89;0.809;10.349;11;-8;7;0.791936645;2.677;Cloudy;19;27;23
24/10/2015;10;2015;6.808;-7.082;8.4575;3;3;4.5;0.440658049;2.329;Cloudy;17;24;20.5
25/10/2015;10;2015;10.107;3.299;12.9025;6;7;9.5;0.593647967;2.612;Cloudy;18;25;21.5
26/10/2015;10;2015;15.698;5.591;16.0335;13;-1;12.5;0.828130972;2.486;Cloudy;18;28;23
27/10/2015;10;2015;16.369;0.671;10.617;12;-10;7;0.733093042;2.412;Cloudy;18;31;24.5
28/10/2015;10;2015;4.865;-11.504;5.4615;2;1;2.5;0.411099692;1.491;Cloudy;18;22;20
29/10/2015;10;2015;6.058;1.193;7.3815;3;3;4.5;0.495212942;2.083;Cloudy;17;22;19.5
30/10/2015;10;2015;8.705;2.647;12.4035;6;6;9;0.689259047;2.861;Cloudy;18;24;21
31/10/2015;10;2015;16.102;7.397;15.742;12;-1;11.5;0.745249037;2.868;Cloudy;16;25;20.5
01/11/2015;11;2015;15.382;-0.72;16.4395;11;3;12.5;0.715121571;2.73;Cloudy;17;27;22
02/11/2015;11;2015;17.497;2.115;17.4935;14;0;14;0.800137166;2.812;Cloudy;19;30;24.5
03/11/2015;11;2015;17.49;-0.007;16.5855;14;-2;13;0.800457404;2.303;Fine;18;30;24
04/11/2015;11;2015;15.681;-1.809;13.5625;12;-4;10;0.765257318;0.026;Cloudy;20;30;25
05/11/2015;11;2015;11.444;-4.237;12.093;8;-1;7.5;0.699056274;2.525;Cloudy;22;29;25.5
06/11/2015;11;2015;12.742;1.298;14.4955;7;5;9.5;0.549364307;2.236;Cloudy;20;29;24.5
07/11/2015;11;2015;16.249;3.507;11.439;12;-9;7.5;0.738506985;2.394;Cloudy;20;35;27.5
08/11/2015;11;2015;6.629;-9.62;8.72;3;5;5.5;0.452556947;1.774;Cloudy;22;25;23.5
09/11/2015;11;2015;10.811;4.182;13.796;8;6;11;0.73998705;0.237;Cloudy;18;26;22
10/11/2015;11;2015;16.781;5.97;13.149;14;-8;10;0.834276861;2.872;Cloudy;17;27;22
11/11/2015;11;2015;9.517;-7.264;10.836;6;3;7.5;0.630450772;2.513;Cloudy;17;26;21.5
12/11/2015;11;2015;12.155;2.638;14.0915;9;2;10;0.740436035;2.863;Cloudy;17;26;21.5
13/11/2015;11;2015;16.028;3.873;11.283;11;-8;7;0.686298977;2.866;Cloudy;19;28;23.5
14/11/2015;11;2015;6.538;-9.49;10.1745;3;6;6;0.458855919;2.86;Cloudy;20;27;23.5
15/11/2015;11;2015;13.811;7.273;13.2595;9;0;9;0.651654478;2.868;Cloudy;20;27;23.5
16/11/2015;11;2015;12.708;-1.103;14.337;9;4;11;0.708215297;2.628;Cloudy;18;27;22.5
17/11/2015;11;2015;15.966;3.258;17.645;13;3;14.5;0.814230239;2.871;Cloudy;16;26;21
18/11/2015;11;2015;19.324;3.358;18.894;16;-1;15.5;0.827985924;2.429;Fine;16;28;22
19/11/2015;11;2015;18.464;-0.86;18.838;15;0;15;0.812391681;2.292;Fine;17;33;25
20/11/2015;11;2015;19.212;0.748;18.9515;15;-3;13.5;0.780762024;2.399;Fine;19;31;25
21/11/2015;11;2015;18.691;-0.521;11.4175;12;-10;7;0.642020224;2.299;Fine;20;33;26.5
22/11/2015;11;2015;4.144;-14.547;11.021;2;11;7.5;0.482625483;1.265;Cloudy;22;27;24.5
23/11/2015;11;2015;17.898;13.754;15.605;13;-5;10.5;0.726338138;2.774;Cloudy;22;30;26
24/11/2015;11;2015;13.312;-4.586;13.9715;8;2;9;0.600961538;2.62;Cloudy;20;30;25
25/11/2015;11;2015;14.631;1.319;16.5615;10;1;10.5;0.683480282;2.866;Cloudy;23;31;27
26/11/2015;11;2015;18.492;3.861;16.876;11;-3;9.5;0.594851828;2.316;Fine;22;32;27
27/11/2015;11;2015;15.26;-3.232;12.337;8;-4;6;0.524246396;2.866;Cloudy;24;31;27.5
28/11/2015;11;2015;9.414;-5.846;12.131;4;3;5.5;0.424899086;2.408;Cloudy;23;30;26.5
29/11/2015;11;2015;14.848;5.434;15.0655;7;2;8;0.471443966;2.8;Cloudy;24;31;27.5
30/11/2015;11;2015;15.283;0.435;15.4975;9;3;10.5;0.588889616;2.607;Cloudy;21;32;26.5
01/12/2015;12;2015;15.712;0.429;10.624;12;-10;7;0.763747454;2.802;Cloudy;22;31;26.5
02/12/2015;12;2015;5.536;-10.176;8.356;2;6;5;0.361271676;1.071;Cloudy;24;28;26
03/12/2015;12;2015;11.176;5.64;10.9395;8;-2;7;0.715819613;2.869;Cloudy;21;28;24.5
04/12/2015;12;2015;10.703;-0.473;12.3655;6;4;8;0.560590489;2.213;Cloudy;17;26;21.5
05/12/2015;12;2015;14.028;3.325;15.8705;10;2;11;0.712859994;2.865;Cloudy;17;28;22.5
06/12/2015;12;2015;17.713;3.685;17.7165;12;2;13;0.677468526;2.872;Cloudy;18;29;23.5
07/12/2015;12;2015;17.72;0.007;18.2305;14;-6;11;0.79006772;2.87;Cloudy;18;30;24
08/12/2015;12;2015;18.741;1.021;16.5025;8;2;9;0.426871565;2.634;Fine;18;31;24.5
09/12/2015;12;2015;14.264;-4.477;14.478;10;0;10;0.70106562;2.868;Cloudy;21;31;26
10/12/2015;12;2015;14.692;0.428;15.9195;10;-6;7;0.680642527;2.647;Cloudy;23;32;27.5
11/12/2015;12;2015;17.147;2.455;9.8025;4;-2.5;2.75;0.233276958;2.377;Cloudy;20;32;26
12/12/2015;12;2015;2.458;-14.689;5.568;1.5;4.5;3.75;0.610252238;0.475;Showers;22;23;22.5
13/12/2015;12;2015;8.678;6.22;13.674;6;7;9.5;0.691403549;2.357;Cloudy;20;27;23.5
14/12/2015;12;2015;18.67;9.992;16.8895;13;-2;12;0.696304231;2.661;Cloudy;18;29;23.5
15/12/2015;12;2015;15.109;-3.561;10.9715;11;-8;7;0.728042888;2.821;Cloudy;20;30;25
16/12/2015;12;2015;6.834;-8.275;11.641;3;9;7.5;0.438981563;1.098;Cloudy;22;27;24.5
17/12/2015;12;2015;16.448;9.614;15.456;12;-2;11;0.729571984;2.87;Cloudy;20;30;25
18/12/2015;12;2015;14.464;-1.984;15.0535;10;2;11;0.691371681;2.872;Cloudy;19;29;24
19/12/2015;12;2015;15.643;1.179;17.2705;12;2;13;0.767116282;2.866;Cloudy;18;29;23.5
20/12/2015;12;2015;18.898;3.255;19.341;14;1;14.5;0.740819134;2.845;Fine;19;30;24.5
21/12/2015;12;2015;19.784;0.886;18.1895;15;-4;13;0.758188435;2.465;Fine;22;31;26.5
22/12/2015;12;2015;16.595;-3.189;17.3315;11;2;12;0.662850256;2.867;Cloudy;22;30;26
23/12/2015;12;2015;18.068;1.473;12.6545;13;-10;8;0.719504096;2.718;Cloudy;21;31;26
24/12/2015;12;2015;7.241;-10.827;11.3625;3;7;6.5;0.414307416;2.12;Cloudy;21;28;24.5
25/12/2015;12;2015;15.484;8.243;17.079;10;0;10;0.645827951;2.87;Cloudy;20;28;24
26/12/2015;12;2015;18.674;3.19;13.423;10;-6;7;0.535503909;2.71;Cloudy;19;32;25.5
27/12/2015;12;2015;8.172;-10.502;9.3905;4;2;5;0.48947626;2.332;Cloudy;24;31;27.5
28/12/2015;12;2015;10.609;2.437;10.689;6;1;6.5;0.565557545;2.867;Cloudy;20;29;24.5
29/12/2015;12;2015;10.769;0.16;13.819;7;5;9.5;0.650013929;2.161;Cloudy;18;26;22
30/12/2015;12;2015;16.869;6.1;15.949;12;-2;11;0.711364041;2.866;Cloudy;19;29;24
31/12/2015;12;2015;15.029;-1.84;15.8555;10;1;10.5;0.665380265;2.869;Cloudy;19;30;24.5
01/01/2016;1;2016;16.682;1.653;17.736;11;4;13;0.659393358;2.865;Cloudy;19;30;24.5
02/01/2016;1;2016;18.79;2.108;13.9895;15;-10;10;0.798296966;2.6;Fine;18;30;24
03/01/2016;1;2016;9.189;-9.601;8.659;5;1;5.5;0.54412885;1.779;Cloudy;21;28;24.5
04/01/2016;1;2016;8.129;-1.06;5.6415;6;-5;3.5;0.738098167;2.645;Cloudy;18;27;22.5
05/01/2016;1;2016;3.154;-4.975;11.765;1;15;8.5;0.317057705;0.738;Showers;21;22;21.5
06/01/2016;1;2016;20.376;17.222;19.411;16;-1;15.5;0.785237534;2.529;Fine;21;32;26.5
07/01/2016;1;2016;18.446;-1.93;16.9155;15;-3;13.5;0.81318443;2.875;Cloudy;22;30;26
08/01/2016;1;2016;15.385;-3.061;16.3055;12;0;12;0.7799805;2.875;Cloudy;21;30;25.5
09/01/2016;1;2016;17.226;1.841;15.9925;12;-2;11;0.696621386;2.872;Cloudy;19;30;24.5
10/01/2016;1;2016;14.759;-2.467;15.9935;10;4;12;0.67755268;2.864;Cloudy;21;31;26
11/01/2016;1;2016;17.228;2.469;18.375;14;2;15;0.812630601;2.861;Cloudy;20;30;25
12/01/2016;1;2016;19.522;2.294;19.163;16;0;16;0.819588157;2.39;Fine;22;31;26.5
13/01/2016;1;2016;18.804;-0.718;19.0675;16;0;16;0.850882791;2.388;Fine;22;31;26.5
14/01/2016;1;2016;19.331;0.527;17.28;16;-3;14.5;0.8276861;2.871;Fine;20;31;25.5
15/01/2016;1;2016;15.229;-4.102;10.8765;13;-9;8.5;0.853634513;2.79;Cloudy;22;32;27
16/01/2016;1;2016;6.524;-8.705;10.1405;4;6;7;0.613120785;2.159;Cloudy;19;25;22
17/01/2016;1;2016;13.757;7.233;14.5515;10;3;11.5;0.726902668;2.86;Cloudy;18;28;23
18/01/2016;1;2016;15.346;1.589;16.8965;13;2;14;0.847126287;2.872;Cloudy;20;29;24.5
19/01/2016;1;2016;18.447;3.101;18.8305;15;2;16;0.813140348;2.868;Cloudy;18;30;24
20/01/2016;1;2016;19.214;0.767;19.3;17;-1;16.5;0.884771521;2.472;Fine;19;30;24.5
21/01/2016;1;2016;19.386;0.172;18.431;16;-1;15.5;0.825337873;2.422;Fine;22;31;26.5
22/01/2016;1;2016;17.476;-1.91;12.618;15;-12;9;0.858319982;2.742;Cloudy;21;33;27
23/01/2016;1;2016;7.76;-9.716;10.676;3;6;6;0.386597938;1.638;Cloudy;23;30;26.5
24/01/2016;1;2016;13.592;5.832;12.488;9;0;9;0.662154208;2.864;Cloudy;21;32;26.5
25/01/2016;1;2016;11.384;-2.208;8.6745;9;-6;6;0.790583275;2.87;Cloudy;22;31;26.5
26/01/2016;1;2016;5.965;-5.419;8.5175;3;5;5.5;0.50293378;2.017;Cloudy;23;28;25.5
27/01/2016;1;2016;11.07;5.105;8.2725;8;-5;5.5;0.722673893;2.863;Cloudy;21;29;25
28/01/2016;1;2016;5.475;-5.595;8.974;3;8;7;0.547945205;1.588;Cloudy;23;27;25
29/01/2016;1;2016;12.473;6.998;9.7435;11;-8;7;0.881904915;2.691;Cloudy;23;36;29.5
30/01/2016;1;2016;7.014;-5.459;11.1825;3;8;7;0.427715997;1.683;Cloudy;23;31;27
31/01/2016;1;2016;15.351;8.337;15.341;11;2;12;0.716565696;2.626;Cloudy;24;34;29
01/02/2016;2;2016;15.331;-0.02;12.4065;13;-6;10;0.847955124;2.669;Cloudy;25;35;30
02/02/2016;2;2016;9.482;-5.849;10.042;7;1;7.5;0.738240877;1.85;Cloudy;24;36;30
03/02/2016;2;2016;10.602;1.12;6.7375;8;-7;4.5;0.754574609;2.871;Cloudy;24;34;29
04/02/2016;2;2016;2.873;-7.729;4.8265;1;4;3;0.348068221;0.793;Showers;25;27;26
05/02/2016;2;2016;6.78;3.907;9.8185;5;4;7;0.737463127;1.162;Cloudy;22;27;24.5
06/02/2016;2;2016;12.857;6.077;10.65;9;-3;7.5;0.700007778;2.863;Cloudy;22;30;26
07/02/2016;2;2016;8.443;-4.414;11.2045;6;4;8;0.710647874;2.733;Cloudy;22;29;25.5
08/02/2016;2;2016;13.966;5.523;15.3095;10;4;12;0.716024631;2.865;Cloudy;20;31;25.5
09/02/2016;2;2016;16.653;2.687;14.994;14;-3;12.5;0.840689365;2.688;Cloudy;20;30;25
10/02/2016;2;2016;13.335;-3.318;13.4385;11;0;11;0.824896888;2.871;Cloudy;22;31;26.5
11/02/2016;2;2016;13.542;0.207;14.219;11;1;11.5;0.812287698;2.865;Cloudy;20;31;25.5
12/02/2016;2;2016;14.896;1.354;10.8105;12;-8;8;0.805585392;2.867;Cloudy;21;31;26
13/02/2016;2;2016;6.725;-8.171;11.734;4;9;8.5;0.594795539;1.889;Cloudy;20;29;24.5
14/02/2016;2;2016;16.743;10.018;17.2195;13;2;14;0.776443887;2.801;Cloudy;20;32;26
15/02/2016;2;2016;17.696;0.953;17.281;15;-1;14.5;0.847649186;2.503;Fine;21;34;27.5
16/02/2016;2;2016;16.866;-0.83;16.274;14;0;14;0.830072335;2.221;Cloudy;21;36;28.5
17/02/2016;2;2016;15.682;-1.184;16.098;14;-3;12.5;0.892743273;2.514;Cloudy;25;34;29.5
18/02/2016;2;2016;16.514;0.832;14.318;11;-1;10.5;0.66610149;2.442;Cloudy;25;33;29
19/02/2016;2;2016;12.122;-4.392;13.368;10;2;11;0.824946378;2.736;Cloudy;26;33;29.5
20/02/2016;2;2016;14.614;2.492;15.427;12;2;13;0.821130423;2.512;Cloudy;22;32;27
21/02/2016;2;2016;16.24;1.626;15.6015;14;-2;13;0.862068966;2.607;Cloudy;22;32;27
22/02/2016;2;2016;14.963;-1.277;15.4445;12;1;12.5;0.801978213;2.679;Cloudy;21;32;26.5
23/02/2016;2;2016;15.926;0.963;15.974;13;1;13.5;0.816275273;2.869;Cloudy;20;32;26
24/02/2016;2;2016;16.022;0.096;16.107;14;1;14.5;0.873798527;2.525;Cloudy;20;32;26
25/02/2016;2;2016;16.192;0.17;16.4715;15;0;15;0.926383399;2.515;Cloudy;20;32;26
26/02/2016;2;2016;16.751;0.559;16.6355;15;0;15;0.895468927;2.27;Cloudy;20;33;26.5
27/02/2016;2;2016;16.52;-0.231;12.292;15;-8;11;0.907990315;2.282;Cloudy;21;36;28.5
28/02/2016;2;2016;8.064;-8.456;9.9145;7;3;8.5;0.868055556;2.837;Cloudy;23;33;28
29/02/2016;2;2016;11.765;3.701;9.4795;10;-7;6.5;0.849978751;2.871;Cloudy;23;33;28
01/03/2016;3;2016;7.194;-4.571;9.258;3;6;6;0.417014178;2.254;Cloudy;22;30;26
02/03/2016;3;2016;11.322;4.128;12.1595;9;2;10;0.79491256;2.864;Cloudy;21;30;25.5
03/03/2016;3;2016;12.997;1.675;13.704;11;1;11.5;0.846349157;2.703;Cloudy;22;30;26
04/03/2016;3;2016;14.411;1.414;11.609;12;-7;8.5;0.832697245;2.866;Cloudy;21;30;25.5
05/03/2016;3;2016;8.807;-5.604;11.6645;5;6;8;0.567730215;2.079;Cloudy;20;28;24
06/03/2016;3;2016;14.522;5.715;13.23;11;-1;10.5;0.757471423;2.402;Cloudy;20;30;25
07/03/2016;3;2016;11.938;-2.584;11.9835;10;-1;9.5;0.83766125;2.787;Cloudy;21;30;25.5
08/03/2016;3;2016;12.029;0.091;10.7165;9;-1;8.5;0.74819187;2.832;Cloudy;21;30;25.5
09/03/2016;3;2016;9.404;-2.625;10.205;8;0;8;0.850701829;2.442;Cloudy;22;27;24.5
