Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp min;Temp med;exp/gen
18/10/2016;10;2016;37.064;3.079;36.5845;28.513;-1.09;27.968;4.82;Fine;12;25;18.5;0.769290956
19/10/2016;10;2016;36.105;-0.959;31.6255;27.423;-9.438;22.704;4.686;Fine;14;29;21.5;0.75953469
20/10/2016;10;2016;27.146;-8.959;30.8015;17.985;6.403;21.1865;5.047;Fine;16;27;21.5;0.662528549
21/10/2016;10;2016;34.457;7.311;32.2925;24.388;-4.183;22.2965;5.065;Fine;17;26;21.5;0.707780712
22/10/2016;10;2016;30.128;-4.329;22.7035;20.205;-14.358;13.026;5.049;Fine;18;27;22.5;0.670638609
23/10/2016;10;2016;15.279;-14.849;24.5015;5.847;17.817;14.7555;3.509;Cloudy;15;21;18;0.382682113
24/10/2016;10;2016;33.724;18.445;35.0985;23.664;5.992;26.66;5.058;Fine;12;25;18.5;0.701696121
25/10/2016;10;2016;36.473;2.749;36.0005;29.656;-1.098;29.107;5.059;Fine;20;27;23.5;0.813094618
26/10/2016;10;2016;35.528;-0.945;33.718;28.558;-3.72;26.698;5.065;Fine;15;28;21.5;0.803816708
27/10/2016;10;2016;31.908;-3.62;30.9945;24.838;-2.639;23.5185;5.048;Fine;16;29;22.5;0.778425473
28/10/2016;10;2016;30.081;-1.827;31.338;22.199;-0.733;21.8325;5.051;Fine;17;28;22.5;0.737974136
29/10/2016;10;2016;32.595;2.514;33.71;21.466;3.672;23.302;5.042;Fine;18;28;23;0.658567265
30/10/2016;10;2016;34.825;2.23;27.3015;25.138;-13.008;18.634;5.033;Fine;17;27;22;0.72183776
31/10/2016;10;2016;19.778;-15.047;16.4385;12.13;-5.441;9.4095;5.03;Cloudy;20;28;24;0.613307716
01/11/2016;11;2016;13.099;-6.679;25.074;6.689;21.886;17.632;5.044;Cloudy;20;26;23;0.510649668
02/11/2016;11;2016;37.049;23.95;32.237;28.575;-8.421;24.3645;4.749;Fine;13;28;20.5;0.771275878
03/11/2016;11;2016;27.425;-9.624;31.736;20.154;7.851;24.0795;4.884;Fine;17;27;22;0.734876937
04/11/2016;11;2016;36.047;8.622;35.9235;28.005;-2.889;26.5605;4.751;Fine;20;29;24.5;0.776902377
05/11/2016;11;2016;35.8;-0.247;36.067;25.116;0.928;25.58;4.853;Fine;17;34;25.5;0.701564246
06/11/2016;11;2016;36.334;0.534;32.4955;26.044;-5.254;23.417;4.692;Fine;16;33;24.5;0.716794187
07/11/2016;11;2016;28.657;-7.677;29.9135;20.79;2.139;21.8595;5.05;Fine;20;28;24;0.725477196
08/11/2016;11;2016;31.17;2.513;30.3585;22.929;-1.816;22.021;4.899;Fine;22;32;27;0.735611165
09/11/2016;11;2016;29.547;-1.623;30.671;21.113;1.672;21.949;5.056;Fine;21;31;26;0.714556469
10/11/2016;11;2016;31.795;2.248;31.4165;22.785;0.674;23.122;5.047;Fine;21;32;26.5;0.71662211
11/11/2016;11;2016;31.038;-0.757;25.9305;23.459;-12.205;17.3565;4.536;Fine;19;31;25;0.755815452
12/11/2016;11;2016;20.823;-10.215;21.8405;11.254;3.231;12.8695;5.037;Cloudy;23;31;27;0.540460068
13/11/2016;11;2016;22.858;2.035;29.586;14.485;14.445;21.7075;5.046;Cloudy;22;36;29;0.633694986
14/11/2016;11;2016;36.314;13.456;32.4115;28.93;-9.187;24.3365;4.948;Fine;21;29;25;0.796662444
15/11/2016;11;2016;28.509;-7.805;31.725;19.743;7.841;23.6635;5.084;Fine;17;27;22;0.692518152
16/11/2016;11;2016;34.941;6.432;30.8645;27.584;-8.633;23.2675;5.066;Fine;16;28;22;0.789445065
17/11/2016;11;2016;26.788;-8.153;29.992;18.951;6.943;22.4225;5.094;Fine;17;28;22.5;0.707443631
18/11/2016;11;2016;33.196;6.408;29.5215;25.894;-9.719;21.0345;5.058;Fine;17;27;22;0.780033739
19/11/2016;11;2016;25.847;-7.349;30.212;16.175;8.2;20.275;4.885;Fine;17;28;22.5;0.625797965
20/11/2016;11;2016;34.577;8.73;35.4045;24.375;9.844;29.297;5.07;Fine;18;28;23;0.704948376
21/11/2016;11;2016;36.232;1.655;35.128;34.219;-8.039;30.1995;4.892;Fine;18;29;23.5;0.944441378
22/11/2016;11;2016;34.024;-2.208;33.006;26.18;-1.887;25.2365;5.056;Fine;17;28;22.5;0.769456854
23/11/2016;11;2016;31.988;-2.036;33.603;24.293;2.856;25.721;5.061;Fine;19;31;25;0.75944104
24/11/2016;11;2016;35.218;3.23;34.358;27.149;-1.408;26.445;4.648;Fine;20;35;27.5;0.770884207
25/11/2016;11;2016;33.498;-1.72;28.1095;25.741;-14.445;18.5185;5.053;Fine;18;29;23.5;0.768433936
26/11/2016;11;2016;22.721;-10.777;26.5465;11.296;8.894;15.743;5.099;Cloudy;22;27;24.5;0.497161216
27/11/2016;11;2016;30.372;7.651;32.527;20.19;5.959;23.1695;5.047;Fine;21;29;25;0.664757013
28/11/2016;11;2016;34.682;4.31;35.265;26.149;1.075;26.6865;4.651;Fine;23;29;26;0.753964593
29/11/2016;11;2016;35.848;1.166;33.9475;27.224;-2.879;25.7845;4.662;Fine;23;30;26.5;0.759428699
30/11/2016;11;2016;32.047;-3.801;33.7945;24.345;3.52;26.105;4.649;Fine;19;31;25;0.759665491
01/12/2016;12;2016;35.542;3.495;35.6895;27.865;-0.179;27.7755;4.711;Fine;19;30;24.5;0.784002026
02/12/2016;12;2016;35.837;0.295;30.4275;27.686;-13.351;21.0105;4.63;Fine;20;30;25;0.772553506
03/12/2016;12;2016;25.018;-10.819;29.621;14.335;9.969;19.3195;4.912;Fine;24;30;27;0.572987449
04/12/2016;12;2016;34.224;9.206;33.988;24.304;-0.207;24.2005;4.744;Fine;20;30;25;0.710144928
05/12/2016;12;2016;33.752;-0.472;31.014;24.097;-3.956;22.119;4.551;Fine;23;30;26.5;0.713942877
06/12/2016;12;2016;28.276;-5.476;23.0775;20.141;-9.703;15.2895;5.049;Fine;23;33;28;0.712300184
07/12/2016;12;2016;17.879;-10.397;14.7715;10.438;-5.97;7.453;5.037;Cloudy;22;31;26.5;0.583813412
08/12/2016;12;2016;11.664;-6.215;10.408;4.468;-1.807;3.5645;5.047;Cloudy;22;27;24.5;0.383058985
09/12/2016;12;2016;9.152;-2.512;14.824;2.661;6.618;5.97;1.836;Cloudy;23;27;25;0.290756119
10/12/2016;12;2016;20.496;11.344;24.0835;9.279;7.66;13.109;5.05;Cloudy;21;27;24;0.452722482
11/12/2016;12;2016;27.671;7.175;29.706;16.939;4.869;19.3735;5.069;Fine;18;27;22.5;0.612157132
12/12/2016;12;2016;31.741;4.07;34.2195;21.808;4.629;24.1225;5.054;Fine;18;28;23;0.687060899
13/12/2016;12;2016;36.698;4.957;35.74;26.437;1.689;27.2815;5.048;Fine;17;28;22.5;0.720393482
14/12/2016;12;2016;34.782;-1.916;35.205;28.126;0.763;28.5075;5.055;Fine;19;29;24;0.808636651
15/12/2016;12;2016;35.628;0.846;33.8125;28.889;-4.027;26.8755;4.571;Fine;19;30;24.5;0.810851016
16/12/2016;12;2016;31.997;-3.631;33.6375;24.862;3.312;26.518;5.07;Fine;23;30;26.5;0.777010345
17/12/2016;12;2016;35.278;3.281;30.4885;28.174;-9.34;23.504;5.024;Fine;22;31;26.5;0.79862804
18/12/2016;12;2016;25.699;-9.579;22.4875;18.834;-5.915;15.8765;5.059;Fine;23;32;27.5;0.732868983
19/12/2016;12;2016;19.276;-6.423;23.45;12.919;8.169;17.0035;5.032;Cloudy;21;27;24;0.670211662
20/12/2016;12;2016;27.624;8.348;28.198;21.088;1.467;21.8215;5.051;Fine;20;29;24.5;0.76339415
21/12/2016;12;2016;28.772;1.148;26.0555;22.555;-6.207;19.4515;5.021;Fine;22;34;28;0.783921868
22/12/2016;12;2016;23.339;-5.433;20.121;16.348;-6.102;13.297;5.025;Cloudy;22;31;26.5;0.70045846
23/12/2016;12;2016;16.903;-6.436;25.251;10.246;16.505;18.4985;5.048;Cloudy;22;27;24.5;0.606164586
24/12/2016;12;2016;33.599;16.696;22.013;26.751;-21.521;15.9905;5.049;Fine;20;29;24.5;0.79618441
25/12/2016;12;2016;10.427;-23.172;21.3035;5.23;20.378;15.419;2.767;Cloudy;20;24;22;0.50158243
26/12/2016;12;2016;32.18;21.753;31.0625;25.608;-2.426;24.395;5.045;Fine;18;29;23.5;0.795773773
27/12/2016;12;2016;29.945;-2.235;32.708;23.182;5.597;25.9805;5.074;Fine;18;28;23;0.774152613
28/12/2016;12;2016;35.471;5.526;35.405;28.779;-0.131;28.7135;4.789;Fine;19;29;24;0.81133884
29/12/2016;12;2016;35.339;-0.132;35.764;28.648;-5.189;26.0535;4.679;Fine;21;30;25.5;0.810662441
30/12/2016;12;2016;36.189;0.85;35.5325;23.459;-3.681;21.6185;4.643;Fine;20;32;26;0.648235652
31/12/2016;12;2016;34.876;-1.313;34.9895;19.778;-2.61;18.473;4.507;Fine;24;33;28.5;0.56709485
01/01/2017;1;2017;35.103;0.227;31.189;17.168;-6.772;13.782;4.488;Fine;24;34;29;0.489075008
02/01/2017;1;2017;27.275;-7.828;17.9285;10.396;-1.958;9.417;5.062;Fine;26;32;29;0.381154904
03/01/2017;1;2017;8.582;-18.693;16.846;8.438;9.373;13.1245;0.387;Cloudy;22;25;23.5;0.983220694
04/01/2017;1;2017;25.11;16.528;21.2165;17.811;-8.618;13.502;5.051;Fine;22;29;25.5;0.709318996
05/01/2017;1;2017;17.323;-7.787;19.863;9.193;3.395;10.8905;5.042;Cloudy;21;29;25;0.530681753
06/01/2017;1;2017;22.403;5.08;25.534;12.588;7.123;16.1495;5.032;Cloudy;21;28;24.5;0.561889033
07/01/2017;1;2017;28.665;6.262;29.868;19.711;0.459;19.9405;5.071;Fine;21;28;24.5;0.687633002
08/01/2017;1;2017;31.071;2.406;31.5965;20.17;3.254;21.797;5.075;Fine;19;29;24;0.649158379
09/01/2017;1;2017;32.122;1.051;32.15;23.424;-0.58;23.134;5.047;Fine;19;30;24.5;0.729219849
10/01/2017;1;2017;32.178;0.056;32.654;22.844;1.87;23.779;5.032;Fine;22;31;26.5;0.709926036
11/01/2017;1;2017;33.13;0.952;31.983;24.714;-1.804;23.812;5.061;Fine;23;32;27.5;0.74597042
12/01/2017;1;2017;30.836;-2.294;31.6225;22.91;-21.906;11.957;5.042;Fine;23;35;29;0.742962771
13/01/2017;1;2017;32.409;1.573;33.435;1.004;17.182;9.595;4.588;Fine;25;33;29;0.030979049
14/01/2017;1;2017;34.461;2.052;25.0665;18.186;-13.911;11.2305;4.72;Fine;25;35;30;0.527726996
15/01/2017;1;2017;15.672;-18.789;23.489;4.275;17.899;13.2245;4.161;Cloudy;24;32;28;0.272779479
16/01/2017;1;2017;31.306;15.634;31.3475;22.174;-4.431;19.9585;5.052;Fine;22;31;26.5;0.708298729
17/01/2017;1;2017;31.389;0.083;33.245;17.743;8.95;22.218;4.898;Fine;23;31;27;0.565261716
18/01/2017;1;2017;35.101;3.712;25.9315;26.693;-17.584;17.901;4.416;Fine;22;35;28.5;0.760462665
19/01/2017;1;2017;16.762;-18.339;22.7865;9.109;-6.875;5.6715;4.483;Cloudy;25;30;27.5;0.543431571
20/01/2017;1;2017;28.811;12.049;19.018;2.234;-0.107;2.1805;5.043;Fine;28;32;30;0.077539829
21/01/2017;1;2017;9.225;-19.586;14.842;2.127;7.453;5.8535;5.046;Cloudy;28;33;30.5;0.230569106
22/01/2017;1;2017;20.459;11.234;23.092;9.58;12.989;16.0745;5.044;Cloudy;23;29;26;0.46825358
23/01/2017;1;2017;25.725;5.266;31.13;22.569;4.21;24.674;5.054;Fine;19;29;24;0.877317784
24/01/2017;1;2017;36.535;10.81;35.519;26.779;-1.445;26.0565;4.667;Fine;19;32;25.5;0.732968386
25/01/2017;1;2017;34.503;-2.032;32.7705;25.334;1.687;26.1775;4.544;Fine;22;31;26.5;0.734254992
26/01/2017;1;2017;31.038;-3.465;22.1045;27.021;-20.364;16.839;5.034;Fine;24;32;28;0.870578001
27/01/2017;1;2017;13.171;-17.867;20.7345;6.657;8.206;10.76;2.255;Cloudy;23;29;26;0.505428593
28/01/2017;1;2017;28.298;15.127;30.2015;14.863;0.548;15.137;5.055;Fine;22;30;26;0.525231465
29/01/2017;1;2017;32.105;3.807;32.497;15.411;9.845;20.3335;5.052;Fine;21;31;26;0.480018689
30/01/2017;1;2017;32.889;0.784;34.2335;25.256;2.931;26.7215;5.065;Fine;30;30;30;0.767916325
31/01/2017;1;2017;35.578;2.689;35.586;28.187;-0.227;28.0735;4.608;Fine;22;32;27;0.792259261
01/02/2017;2;2017;35.594;0.016;35.1565;27.96;-0.955;27.4825;4.641;Fine;23;32;27.5;0.78552565
02/02/2017;2;2017;34.719;-0.875;33.614;27.005;-2.979;25.5155;4.57;Fine;24;32;28;0.777816181
03/02/2017;2;2017;32.509;-2.21;32.947;24.026;-8.444;19.804;5.048;Fine;25;32;28.5;0.739056877
04/02/2017;2;2017;33.385;0.876;31.531;15.582;2.074;16.619;4.965;Fine;23;32;27.5;0.466736558
05/02/2017;2;2017;29.677;-3.708;30.868;17.656;7.548;21.43;5.027;Fine;24;32;28;0.594938842
06/02/2017;2;2017;32.059;2.382;33.1605;25.204;0.759;25.5835;4.841;Fine;24;33;28.5;0.786175489
07/02/2017;2;2017;34.262;2.203;30.811;25.963;-8.244;21.841;4.756;Fine;27;32;29.5;0.757778297
08/02/2017;2;2017;27.36;-6.902;27.128;17.719;0.2;17.819;5.058;Fine;24;32;28;0.647624269
09/02/2017;2;2017;26.896;-0.464;30.156;17.919;7.625;21.7315;5.092;Fine;23;32;27.5;0.666232897
10/02/2017;2;2017;33.416;6.52;33.822;25.544;-10.53;20.279;5.061;Fine;22;33;27.5;0.764424228
11/02/2017;2;2017;34.228;0.812;34.1705;15.014;-5.613;12.2075;4.427;Fine;22;37;29.5;0.438646722
12/02/2017;2;2017;34.113;-0.115;27.783;9.401;3.779;11.2905;4.426;Fine;22;37;29.5;0.275584088
13/02/2017;2;2017;21.453;-12.66;19.392;13.18;-2.717;11.8215;5.049;Cloudy;27;35;31;0.614366289
14/02/2017;2;2017;17.331;-4.122;19.8315;10.463;3.517;12.2215;5.016;Cloudy;22;30;26;0.603715885
15/02/2017;2;2017;22.332;5.001;22.9385;13.98;2.282;15.121;5.042;Cloudy;21;29;25;0.626007523
16/02/2017;2;2017;23.545;1.213;27.8925;16.262;8.308;20.416;5.039;Fine;21;31;26;0.690677426
17/02/2017;2;2017;32.24;8.695;33.159;24.57;-2.155;23.4925;5.047;Fine;23;31;27;0.762096774
18/02/2017;2;2017;34.078;1.838;27.798;22.415;-9.523;17.6535;5.037;Fine;23;31;27;0.657755737
19/02/2017;2;2017;21.518;-12.56;25.5155;12.892;8.962;17.373;5.043;Cloudy;22;34;28;0.599126313
20/02/2017;2;2017;29.513;7.995;30.3375;21.854;0.943;22.3255;5.055;Fine;21;31;26;0.740487243
21/02/2017;2;2017;31.162;1.649;27.459;22.797;-7.696;18.949;5.048;Fine;22;32;27;0.731564084
22/02/2017;2;2017;23.756;-7.406;26.051;15.101;5.202;17.702;5.027;Fine;22;30;26;0.635670988
23/02/2017;2;2017;28.346;4.59;29.0155;20.303;1.11;20.858;5.055;Fine;21;31;26;0.716256262
24/02/2017;2;2017;29.685;1.339;30.948;21.413;1.74;22.283;5.043;Fine;19;32;25.5;0.721340744
25/02/2017;2;2017;32.211;2.526;27.8815;23.153;-10.538;17.884;5.04;Fine;20;31;25.5;0.718791717
26/02/2017;2;2017;23.552;-8.659;23.817;12.615;3.853;14.5415;5.042;Fine;21;31;26;0.535623302
27/02/2017;2;2017;24.082;0.53;26.147;16.468;3.802;18.369;5.04;Fine;21;29;25;0.683830247
28/02/2017;2;2017;28.212;4.13;28.8425;20.27;0.938;20.739;5.056;Fine;19;31;25;0.718488586
01/03/2017;3;2017;29.473;1.261;27.0985;21.208;-3.592;19.412;5.038;Fine;20;32;26;0.719573847
02/03/2017;3;2017;24.724;-4.749;26.2975;17.616;1.692;18.462;5.056;Fine;22;32;27;0.712506067
03/03/2017;3;2017;27.871;3.147;23.5255;19.308;-9.172;14.722;5.006;Fine;21;32;26.5;0.692763087
04/03/2017;3;2017;19.18;-8.691;21.908;10.136;4.023;12.1475;5.055;Cloudy;23;31;27;0.528467153
05/03/2017;3;2017;24.636;5.456;25.76;14.159;4.017;16.1675;5.065;Fine;22;34;28;0.57472804
06/03/2017;3;2017;26.884;2.248;29.2265;18.176;5.752;21.052;5.065;Fine;22;31;26.5;0.676089868
07/03/2017;3;2017;31.569;4.685;24.6155;23.928;-13.414;17.221;5.044;Fine;22;33;27.5;0.757958757
08/03/2017;3;2017;17.662;-13.907;23.032;10.514;9.646;15.337;4.866;Cloudy;20;30;25;0.595289322
09/03/2017;3;2017;28.402;10.74;31.3515;20.16;5.694;23.007;5.06;Fine;19;31;25;0.709809168
10/03/2017;3;2017;34.301;5.899;33.7295;25.854;-3.18;24.264;4.585;Fine;19;31;25;0.753738958
11/03/2017;3;2017;33.158;-1.143;31.3975;22.674;-4.002;20.673;5.065;Fine;20;31;25.5;0.683816877
12/03/2017;3;2017;29.637;-3.521;20.8025;18.672;-14.188;11.578;5.054;Fine;21;32;26.5;0.630023282
13/03/2017;3;2017;11.968;-17.669;12.0105;4.484;1.264;5.116;5.031;Cloudy;23;27;25;0.374665775
14/03/2017;3;2017;12.053;0.085;13.06;5.748;1.502;6.499;5.065;Cloudy;23;30;26.5;0.476893719
15/03/2017;3;2017;14.067;2.014;18.305;7.25;6.489;10.4945;3.892;Cloudy;21;28;24.5;0.515390631
16/03/2017;3;2017;22.543;8.476;22.552;13.739;1.752;14.615;5.039;Fine;22;33;27.5;0.609457481
17/03/2017;3;2017;22.561;0.018;26.2535;15.491;3.608;17.295;5.065;Fine;21;35;28;0.686627366
18/03/2017;3;2017;29.946;7.385;25.313;19.099;-6.775;15.7115;5.052;Fine;22;32;27;0.63778134
19/03/2017;3;2017;20.68;-9.266;15.3995;12.324;-8.75;7.949;5.042;Cloudy;22;29;25.5;0.595938104
20/03/2017;3;2017;10.119;-10.561;15.512;3.574;10.021;8.5845;2.785;Cloudy;23;27;25;0.353196956
21/03/2017;3;2017;20.905;10.786;16.3275;13.595;-9.088;9.051;4.269;Cloudy;22;28;25;0.650322889
22/03/2017;3;2017;11.75;-9.155;13.8095;4.507;4.291;6.6525;3.36;Cloudy;23;27;25;0.383574468
23/03/2017;3;2017;15.869;4.119;15.156;8.798;-0.644;8.476;3.584;Cloudy;23;29;26;0.554414267
24/03/2017;3;2017;14.443;-1.426;16.3345;8.154;0.331;8.3195;5.036;Cloudy;22;29;25.5;0.564564149
25/03/2017;3;2017;18.226;3.783;23.317;8.485;9.37;13.17;5.042;Cloudy;21;28;24.5;0.465543729
26/03/2017;3;2017;28.408;10.182;26.5725;17.855;-1.803;16.9535;5.05;Fine;20;30;25;0.628520135
27/03/2017;3;2017;24.737;-3.671;26.72;16.052;5.045;18.5745;5.043;Fine;24;30;27;0.648906496
28/03/2017;3;2017;28.703;3.966;24.031;21.097;-8.645;16.7745;5.043;Fine;21;31;26;0.735010278
29/03/2017;3;2017;19.359;-9.344;10.443;12.452;-11.452;6.726;5.051;Cloudy;22;29;25.5;0.643215042
30/03/2017;3;2017;1.527;-17.832;15.0835;1;18.454;10.227;0.705;Showers;23;25;24;0
31/03/2017;3;2017;28.64;27.113;28.6755;19.454;-0.349;19.2795;5.007;Fine;21;28;24.5;0.679259777
01/04/2017;4;2017;28.711;0.071;24.987;19.105;-7.531;15.3395;4.892;Fine;20;28;24;0.665424402
02/04/2017;4;2017;21.263;-7.448;20.396;11.574;0.359;11.7535;4.06;Fine;20;27;23.5;0.544325824
03/04/2017;4;2017;19.529;-1.734;19.7825;11.933;-0.315;11.7755;5.041;Fine;18;25;21.5;0.611039992
04/04/2017;4;2017;20.036;0.507;20.051;11.618;0.323;11.7795;5.047;Fine;17;24;20.5;0.579856259
05/04/2017;4;2017;20.066;0.03;17.44;11.941;-5.409;9.2365;4.927;Fine;16;25;20.5;0.595086215
06/04/2017;4;2017;14.814;-5.252;20.8395;6.532;10.907;11.9855;5.04;Cloudy;16;22;19;0.440934251
07/04/2017;4;2017;26.865;12.051;24.504;17.439;-6.813;14.0325;5.039;Fine;16;26;21;0.649134562
08/04/2017;4;2017;22.143;-4.722;22.178;10.626;3.475;12.3635;5.051;Fine;16;26;21;0.479880775
09/04/2017;4;2017;22.213;0.07;27.002;14.101;8.926;18.564;5.042;Fine;17;27;22;0.634808446
10/04/2017;4;2017;31.791;9.578;31.9315;23.027;0.613;23.3335;4.394;Fine;16;29;22.5;0.724324494
11/04/2017;4;2017;32.072;0.281;29.8945;23.64;-6.121;20.5795;4.434;Fine;13;27;20;0.737091544
12/04/2017;4;2017;27.717;-4.355;26.387;17.519;-0.698;17.17;5.039;Fine;16;28;22;0.632066963
13/04/2017;4;2017;25.057;-2.66;21.8675;16.821;-6.062;13.79;5.05;Fine;17;26;21.5;0.671309415
14/04/2017;4;2017;18.678;-6.379;22.539;10.759;5.856;13.687;4.918;Cloudy;17;26;21.5;0.57602527
15/04/2017;4;2017;26.4;7.722;27.777;16.615;3.288;18.259;5.047;Fine;17;26;21.5;0.629356061
16/04/2017;4;2017;29.154;2.754;28.144;19.903;-2.898;18.454;4.996;Fine;16;26;21;0.682685052
17/04/2017;4;2017;27.134;-2.02;25.115;17.005;-1.703;16.1535;4.434;Fine;15;26;20.5;0.626704504
18/04/2017;4;2017;23.096;-4.038;23.1415;15.302;0.024;15.314;4.982;Fine;16;26;21;0.662538968
19/04/2017;4;2017;23.187;0.091;23.4085;15.326;0.481;15.5665;5.029;Fine;17;26;21.5;0.660973822
20/04/2017;4;2017;23.63;0.443;19.8735;15.807;-7.76;11.927;5.053;Fine;16;26;21;0.668937791
21/04/2017;4;2017;16.117;-7.513;14.0115;8.047;-4.242;5.926;5.039;Cloudy;15;25;20;0.499286468
22/04/2017;4;2017;11.906;-4.211;16.4265;3.805;5.837;6.7235;5.019;Cloudy;17;24;20.5;0.319586763
23/04/2017;4;2017;20.947;9.041;20.23;9.642;2.069;10.6765;5.056;Fine;15;26;20.5;0.460304578
24/04/2017;4;2017;19.513;-1.434;23.1795;11.711;6.377;14.8995;4.996;Fine;16;26;21;0.600163993
25/04/2017;4;2017;26.846;7.333;17.168;18.088;-16.992;9.592;4.7;Fine;15;26;20.5;0.673768904
26/04/2017;4;2017;7.49;-19.356;19.389;1.096;21.993;12.0925;3.482;Cloudy;16;23;19.5;0.146328438
27/04/2017;4;2017;31.288;23.798;29.0935;23.089;-4.208;20.985;4.422;Fine;13;22;17.5;0.737950652
28/04/2017;4;2017;26.899;-4.389;28.124;18.881;1.194;19.478;4.804;Fine;13;25;19;0.701922005
29/04/2017;4;2017;29.349;2.45;27.215;20.075;-6.076;17.037;4.215;Fine;15;26;20.5;0.684009677
30/04/2017;4;2017;25.081;-4.268;26.0285;13.999;0.855;14.4265;4.978;Fine;13;25;19;0.558151589
01/05/2017;5;2017;26.976;1.895;25.293;14.854;2.024;15.866;4.677;Fine;15;26;20.5;0.550637604
02/05/2017;5;2017;23.61;-3.366;23.4835;16.878;0.124;16.94;5.056;Fine;15;27;21;0.714866582
03/05/2017;5;2017;23.357;-0.253;19.2085;17.002;-8.503;12.7505;4.694;Fine;18;27;22.5;0.727918825
04/05/2017;5;2017;15.06;-8.297;17.373;8.499;4.3;10.649;4.613;Cloudy;17;23;20;0.564342629
05/05/2017;5;2017;19.686;4.626;21.984;12.799;2.738;14.168;5.053;Fine;15;24;19.5;0.650157472
06/05/2017;5;2017;24.282;4.596;22.3895;15.537;-5.439;12.8175;5.028;Fine;14;24;19;0.639856684
07/05/2017;5;2017;20.497;-3.785;14.8265;10.098;-7.459;6.3685;5.037;Fine;16;26;21;0.492657462
08/05/2017;5;2017;9.156;-11.341;13.556;2.639;7.37;6.324;4.218;Cloudy;14;22;18;0.2882263
09/05/2017;5;2017;17.956;8.8;10.4625;10.009;-9.916;5.051;5.036;Fine;16;23;19.5;0.557418133
10/05/2017;5;2017;2.969;-14.987;14.641;0.093;18.895;9.5405;1.075;Showers;16;17;16.5;0.031323678
11/05/2017;5;2017;26.313;23.344;20.9415;18.988;-10.997;13.4895;4.648;Fine;14;24;19;0.721620492
12/05/2017;5;2017;15.57;-10.743;13.399;7.991;-5.546;5.218;4.723;Cloudy;14;23;18.5;0.513230572
13/05/2017;5;2017;11.228;-4.342;11.16;2.445;1.733;3.3115;4.326;Cloudy;17;23;20;0.217759173
14/05/2017;5;2017;11.092;-0.136;19.284;4.178;15.567;11.9615;4.232;Cloudy;17;21;19;0.376667869
15/05/2017;5;2017;27.476;16.384;27.3845;19.745;0.6;20.045;4.046;Fine;16;26;21;0.718627166
16/05/2017;5;2017;27.293;-0.183;25.204;20.345;-3.914;18.388;4.04;Fine;12;26;19;0.745429231
17/05/2017;5;2017;23.115;-4.178;17.192;16.431;-10.838;11.012;4.802;Fine;12;25;18.5;0.710837119
18/05/2017;5;2017;11.269;-11.846;7.6575;5.593;-5.235;2.9755;3.085;Cloudy;15;23;19;0.496317331
19/05/2017;5;2017;4.046;-7.223;11.822;0.358;9.197;4.9565;1.318;Cloudy;17;20;18.5;0.088482452
20/05/2017;5;2017;19.598;15.552;22.4165;9.555;7.975;13.5425;5.037;Fine;16;25;20.5;0.48754975
21/05/2017;5;2017;25.235;5.637;23.4165;17.53;-2.613;16.2235;4.435;Fine;16;25;20.5;0.694670101
22/05/2017;5;2017;21.598;-3.637;23.5655;14.917;1.381;15.6075;4.381;Fine;16;25;20.5;0.690665802
23/05/2017;5;2017;25.533;3.935;24.874;16.298;-0.263;16.1665;4.151;Fine;15;26;20.5;0.638311205
24/05/2017;5;2017;24.215;-1.318;23.535;16.035;-2.329;14.8705;3.732;Fine;15;27;21;0.662192856
25/05/2017;5;2017;22.855;-1.36;22.965;13.706;2.833;15.1225;4.219;Fine;16;24;20;0.599693721
26/05/2017;5;2017;23.075;0.22;22.085;16.539;-5.125;13.9765;4.244;Fine;14;25;19.5;0.716749729
27/05/2017;5;2017;21.095;-1.98;22.843;11.414;3.964;13.396;4.764;Fine;13;24;18.5;0.541076084
28/05/2017;5;2017;24.591;3.496;25.2865;15.378;2.805;16.7805;4.264;Fine;13;25;19;0.625350738
29/05/2017;5;2017;25.982;1.391;24.7975;18.183;-0.469;17.9485;3.818;Fine;13;26;19.5;0.699830652
30/05/2017;5;2017;23.613;-2.369;21.3585;17.714;-3.851;15.7885;4.059;Fine;13;25;19;0.750179986
31/05/2017;5;2017;19.104;-4.509;22.2455;13.863;3.553;15.6395;4.103;Fine;11;22;16.5;0.725659548
01/06/2017;6;2017;25.387;6.283;25.971;17.416;1.96;18.396;3.975;Fine;10;21;15.5;0.686020404
02/06/2017;6;2017;26.555;1.168;26.105;19.376;-4.628;17.062;3.925;Fine;11;22;16.5;0.729655432
03/06/2017;6;2017;25.655;-0.9;24.3255;14.748;-0.176;14.66;3.881;Fine;10;23;16.5;0.574858702
04/06/2017;6;2017;22.996;-2.659;24.3765;14.572;4.731;16.9375;4.124;Fine;11;23;17;0.633675422
05/06/2017;6;2017;25.757;2.761;26.015;19.303;0.162;19.384;3.844;Fine;10;23;16.5;0.74942734
06/06/2017;6;2017;26.273;0.516;26.531;19.465;-1.711;18.6095;4.295;Fine;10;22;16;0.740874662
07/06/2017;6;2017;26.789;0.516;22.3945;17.754;-5.425;15.0415;3.953;Fine;9;20;14.5;0.662734705
08/06/2017;6;2017;18;-8.789;18.7665;12.329;1.076;12.867;3.922;Fine;14;47;30.5;0.684944444
